#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <prior id="lambdaPrior.defunct" name="distribution">
#            <parameter id="lambda" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">0.01</parameter>
#            <OneOnX id="OneOnX.2" name="distr"/>
#        </prior>
#        <distribution id="snapprior.defunct" lambda="@lambda" spec="snap.likelihood.SnAPPrior">
#            <parameter estimate="false" id="alpha" lower="0.0" name="alpha" spec="beast.core.parameter.RealParameter">11.75</parameter>
#            <parameter estimate="false" id="beta" lower="0.0" name="beta" spec="beast.core.parameter.RealParameter">109.73</parameter>
#            <parameter estimate="false" id="kappa" lower="0.0" name="kappa" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <parameter id="coalescenceRate" name="coalescenceRate" spec="beast.core.parameter.RealParameter">10.0</parameter>
#            <tree clusterType="upgma" id="Tree.defunct" nodetype="snap.NodeData" spec="beast.util.ClusterTree">
#                <taxa dataType="integerdata" id="snap.defunct" spec="snap.Data">
#                    <taxonset id="alb" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T_albicilla_22611" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="chlor" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T_chloris_12584" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="col" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T_colonus_2003089" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="leuc" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T_leucopygius_32019" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="sanct" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T_sanctus_25117" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="saur" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T_saurophagus_27804" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="sord" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T_sordidus_B33720" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                    <taxonset id="tris" spec="beast.evolution.alignment.TaxonSet">
#                        <taxon id="T_tristrami_27752" spec="beast.evolution.alignment.Taxon"/>
#                    </taxonset>
#                </taxa>
#                <parameter id="RealParameter.0" lower="0.0" name="clock.rate" spec="beast.core.parameter.RealParameter" upper="0.0">1.0</parameter>
#            </tree>
#        </distribution>
#        <prior id="uPrior.defunct" name="distribution">
#            <parameter id="u" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.4" name="distr"/>
#        </prior>
#        <prior id="vPrior.defunct" name="distribution">
#            <parameter id="v" lower="0.0" name="x" spec="beast.core.parameter.RealParameter">1.0</parameter>
#            <OneOnX id="OneOnX.5" name="distr"/>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@snap.defunct" id="treeLikelihood.defunct" non-polymorphic="false" pattern="coalescenceRate" spec="snap.likelihood.SnAPTreeLikelihood" tree="@Tree.defunct">
#            <siteModel id="MutationSiteModel.defunct" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate" name="mutationRate" spec="beast.core.parameter.RealParameter">1.0</parameter>
#                <parameter estimate="false" id="shape" name="shape" spec="beast.core.parameter.RealParameter">2.0</parameter>
#                <parameter estimate="false" id="proportionInvariant" name="proportionInvariant" spec="beast.core.parameter.RealParameter">0.0</parameter>
#                <substModel coalescenceRate="@coalescenceRate" id="MutationModel" mutationRateU="@u" mutationRateV="@v" spec="snap.likelihood.SnapSubstitutionModel"/>
#            </siteModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	u	v	theta0	theta1	theta2	theta3	theta4	theta5	theta6	theta7	theta8	theta9	theta10	theta11	theta12	theta13	theta14	TreeHeightLogger
2531000	-2118.151081228561	-1380.9121046574637	-737.2389765710973	9.31936338688319	0.5283467172213154	0.11075292094483315	0.06962775846600482	0.10889442518298752	0.1254722732024321	0.1708619334328375	0.11723127422671337	0.06967011235094193	0.08757448207898469	0.09353275578920643	0.0991582999836437	0.14249146134442697	0.03301397375152972	0.07581982111967106	0.09560383838602392	0.14724173915363084	0.07447416307022138
2532000	-2117.834597237646	-1374.7721873502833	-743.0624098873626	8.323628984913155	0.5319544805207522	0.11574670450094589	0.10178087744234973	0.07095584617958492	0.14581310597339192	0.12771615402892586	0.15832304161102145	0.10541030582728393	0.07573140315219057	0.09123765396861226	0.10814250494015189	0.08010654634621188	0.021328870393471002	0.07135614265946244	0.08043502039576618	0.1270944292460913	0.08313283993385047
2533000	-2122.968163420031	-1387.3963270180047	-735.5718364020263	9.843390926710754	0.5267568810896378	0.09861853971979229	0.11875239128868975	0.07852431077727398	0.16383807995829003	0.12431327630857064	0.11893360879762392	0.06399043885284769	0.06527115362023969	0.131372474867784	0.13268029999857306	0.05027560912380101	0.11188244224100624	0.07989919737462027	0.10735740095179706	0.10687245942326927	0.09865799487452728
2534000	-2127.537854056383	-1395.045954751181	-732.4918993052019	8.948563113765996	0.5295908306103144	0.10292902806375318	0.15168112202004558	0.08359450203872312	0.11329954632844094	0.11974819080200184	0.10092442265781984	0.09025456836992847	0.08743964633716246	0.08126277479955503	0.07735178385384003	0.10368183595737268	0.08464932100656221	0.05314443216663405	0.12122453800185456	0.17239421633528432	0.06689092021839206
2535000	-2132.7391047392275	-1387.1271046334518	-745.6120001057756	16.64714044194258	0.5154826175506977	0.12924737373322262	0.056003743800201435	0.0564466278417613	0.09349983169482104	0.1223587958303495	0.08518930167286233	0.06452207837764341	0.09600379261806029	0.15326007414180995	0.06619144288876522	0.0577377266174741	0.1367084415627162	0.04247016521909265	0.04113477983159293	0.12471142160744748	0.03675450586094666
2536000	-2125.699508126176	-1380.09238189506	-745.6071262311161	9.837885078959347	0.5267726576078039	0.07821337128171948	0.08564935712925331	0.07266000533743933	0.11669957912653207	0.13231456491313248	0.12810246895338095	0.07853841915073793	0.0788699091906698	0.18227126900558327	0.10383730805529964	0.09400166314378433	0.034824126670773	0.04695936197355961	0.07139210909828723	0.058433149606335825	0.08326756699458496
2537000	-2122.9306118588484	-1382.50006966751	-740.4305421913385	9.566152115524165	0.5275750943525335	0.08736121958376365	0.0943022060851692	0.06180431468096874	0.17025182926233565	0.18228214303352816	0.0914215257064263	0.11436398760390831	0.10270551992206416	0.1317306663148176	0.14471663700637644	0.10157561596054727	0.0487340818198808	0.05428113765452554	0.054473214423018564	0.11904469400987744	0.06628052620708157
2538000	-2124.2539619111712	-1386.2959317010434	-737.9580302101278	8.897545323503145	0.5297706044289272	0.10091367189513283	0.11031018057534407	0.09202775272395793	0.13823477006273976	0.14372657264709668	0.06686004883898823	0.06617362388894496	0.0810273555848157	0.13288501820586418	0.10058968958244015	0.11855833312616022	0.06533812578690916	0.07080646707080632	0.0538074658395512	0.0816772791317948	0.09870423265694625
2539000	-2119.909697205315	-1379.5892440527057	-740.320453152609	10.12692185334689	0.52596884069575	0.10638998524420049	0.10037041109187105	0.07554516490933198	0.12285622898144044	0.1504984558618847	0.05951585268939305	0.06494501840887305	0.11806138326594484	0.08669722653472342	0.09724096225633681	0.10447824812870547	0.05138522100747265	0.04443323884300982	0.09181154912787372	0.08732530800196664	0.10759988637584468
2540000	-2118.936894085932	-1377.7983622749507	-741.1385318109814	10.549913136492991	0.5248758368957644	0.15175357591801775	0.16049204323044738	0.08673584341968407	0.11390190905377257	0.1230096476849188	0.1025628710920907	0.09064454349329865	0.09479269948967514	0.10445371400620503	0.08354054534640301	0.11688278179239925	0.02475939963286169	0.04936842391541532	0.08495431137141927	0.10815230636272977	0.06069877290135081
2541000	-2117.5155835356663	-1378.8551319195465	-738.6604516161201	9.255477200791216	0.5285535550223817	0.17523705053150473	0.08016629957731515	0.08852251881558462	0.11529020239538393	0.13896723071171416	0.19045748514498942	0.1491157026792213	0.06852190981907805	0.09200750801213742	0.07690666539308756	0.09597665123083844	0.0379629248409471	0.07159049913946423	0.10586668134059309	0.1366104646781803	0.06777424203149388
2542000	-2121.9789361436815	-1384.0396289670955	-737.9393071765859	9.852933421582113	0.526729581910967	0.04338883444249295	0.1256567603092519	0.07938228613699848	0.12965310937566413	0.11861745413036158	0.11096683347363057	0.07617958069570359	0.12576848104927735	0.16100739978116543	0.0793005942685742	0.1323742175051455	0.05954404789554264	0.09644630381792972	0.06827397193444786	0.13538988463134338	0.0942880004039663
2543000	-2128.9970430273484	-1380.9702078348678	-748.0268351924807	8.633396800780027	0.5307374650620789	0.06904220803374331	0.1212685362646755	0.13035366735990025	0.15689068451981503	0.13739902061783327	0.06998557055197249	0.09642899931030921	0.0864219165196236	0.17923827139605136	0.13335745422798342	0.21639146491936728	0.023414584871226857	0.06888094156210353	0.10667007576117153	0.09060822790776848	0.09633495935631595
2544000	-2121.861843424862	-1380.0710555000687	-741.7907879247934	8.756101689994551	0.5302806347822691	0.12869670631821264	0.11388223933660521	0.06397695796675142	0.15306380501780106	0.20240284314363927	0.07704900666372123	0.08787865073251555	0.12313704304673138	0.06073105589938498	0.0803920811420782	0.12708444521675902	0.03956321815963811	0.09629954939514329	0.08120652806964757	0.13962581839819113	0.10409829741907262
2545000	-2115.2331981281554	-1376.5956673596688	-738.6375307684865	10.553002983428929	0.5248681911675638	0.07511912152836346	0.0915451322040896	0.09581049185714784	0.14764529117823766	0.14097744470478032	0.15694065318923936	0.09569680194674975	0.12342823971804796	0.0985453116596286	0.13417667944235465	0.07055027998798753	0.03945196788551103	0.05364254874478514	0.08262726678721855	0.0973266567438825	0.0824818107097109
2546000	-2116.5285623690966	-1382.0469217646134	-734.481640604483	9.544685561830963	0.5276405407673886	0.11255782210991998	0.14210960874523837	0.08662613315478775	0.15697434293317358	0.13848001440894436	0.07450694382711916	0.06798277465318026	0.12192104177674169	0.1486158426516722	0.07893410227977127	0.08144295847061975	0.06589903635019344	0.10157785827409221	0.08567639464933449	0.18015838096277909	0.08181240241967765
2547000	-2119.003289884477	-1380.3479935922267	-738.6552962922502	10.845753431012373	0.5241645039838859	0.07664992200670837	0.13974613669597832	0.08822533484975023	0.11884568614013935	0.18401000824232036	0.13341425635770818	0.07290539456525112	0.11071730372764053	0.06910653695015444	0.11532578896836164	0.07632006217109037	0.03822409593831762	0.09152166956544451	0.0813685325953343	0.1020724609159774	0.07915488623279138
2548000	-2119.9177950421176	-1376.764386622897	-743.1534084192205	8.628830016457728	0.5307547333987606	0.079783621600305	0.0949901489809683	0.07634207276941958	0.1312328163886793	0.1415662326841615	0.08187376010847063	0.08077332219485626	0.16715559119092654	0.0961281136708842	0.12995676885097257	0.05488126879390923	0.029880346267030285	0.0949332840610584	0.05931435840262813	0.14288889712036892	0.07496569327361485
2549000	-2119.8358498222065	-1379.0531265385284	-740.782723283678	9.993827473735196	0.5263328990011277	0.054795808637204714	0.14345799604633558	0.1229537099968573	0.14211944879448396	0.13732371917063127	0.1771606363941092	0.09487936479798023	0.1048888357052223	0.06644318044510748	0.11088453976821198	0.09945817241003077	0.03230236723297166	0.09741009752326399	0.08395383617604661	0.14643219328418303	0.09723202072466547
2550000	-2121.13092442814	-1383.4474805784578	-737.6834438496824	7.8820486631938405	0.5338659376829192	0.1535152293922769	0.14254530810882374	0.08599113255973173	0.13795098614025317	0.14747073944719444	0.097876496195951	0.08275075597860171	0.07570236093897552	0.09749772587860635	0.07009407043219264	0.09564432111649213	0.057630753785893954	0.04270332050189453	0.14100577895076816	0.15923578022319498	0.0779417969964379
2551000	-2126.0631713167904	-1385.9126254312703	-740.1505458855204	7.619617012109216	0.5351142483612242	0.15585261326460131	0.1134170737423132	0.05002673091178077	0.15518233841937815	0.13107569043652034	0.08602917109451502	0.08414066205406655	0.06447759950338501	0.0884222027843933	0.06495686548081031	0.1581228493990756	0.05324680131384793	0.1092284806409523	0.12181923235641413	0.1051524766647731	0.12416750728383777
2552000	-2129.6504130546973	-1382.0325396228168	-747.6178734318805	10.54655612339633	0.5248841490486279	0.05730491142815287	0.06692810070821523	0.07949114871079	0.10387551113420204	0.16875675664361178	0.04216649505886633	0.1171456404476422	0.11287932816790582	0.13100799947639918	0.08823123545245004	0.18245070305501623	0.07977289302465318	0.06197118753066104	0.09664890950360941	0.053322496131376525	0.1015817948561486
2553000	-2122.59392671397	-1387.680094956272	-734.9138317576984	10.669731329524746	0.5245827536538945	0.12686433184831575	0.08406699899488367	0.12947207395715332	0.12599503970163398	0.12150679810228703	0.06424468365807884	0.08696924703341816	0.07849557132884528	0.13537666447266924	0.10154484655071155	0.11364617954161278	0.09891465653554755	0.04272465113996729	0.0900811929384613	0.12523330138094943	0.08305866874858772
2554000	-2120.824758048148	-1385.9197176589255	-734.9050403892224	10.610824958384582	0.524725974490606	0.1062530404096307	0.12327280311843511	0.05745274604011591	0.12993171311799478	0.1598526858127344	0.08653570807652916	0.09189034325377105	0.085775343451632	0.15181377916180328	0.09173041755618931	0.07957859984527918	0.07000095873428508	0.0667676296842395	0.09730443719310491	0.14308037129605564	0.07990873963506137
2555000	-2121.3495995064222	-1384.3297834341552	-737.0198160722672	10.610824958384582	0.524725974490606	0.06653648060321875	0.1273013988497975	0.07087964270037296	0.1331948282554911	0.13058876567427166	0.12336338356517057	0.12737692001753018	0.10823822478239588	0.13298124095722064	0.14856786024277985	0.19070926723915432	0.039332044783362184	0.07519761648604015	0.11519926273357638	0.15015888169023503	0.0691462903514949
2556000	-2117.3659548958417	-1378.0141865371113	-739.3517683587304	9.061826044330376	0.5291993785794736	0.06564854244311966	0.08786913687719104	0.11393538298188495	0.16382923170486824	0.13727919042348585	0.05550007415679379	0.12416171565648798	0.11927190833172398	0.10726062534591801	0.1100103142112005	0.08959373132597712	0.03630401480866938	0.09538726796666802	0.13069068926633398	0.19480092312747704	0.08033481319531077
2557000	-2124.53354154353	-1381.8855645855429	-742.6479769579876	11.712849671042159	0.5222958487212791	0.07567126999538348	0.1152045756606381	0.12813992424905465	0.11160738773120091	0.11359865452926682	0.11324317693642878	0.09538342899417743	0.10240075646291087	0.1350621769533893	0.15073192178967346	0.050921281975170186	0.019470143134116207	0.07556610541396443	0.08377561434434509	0.0867868411370093	0.059968164812684376
2558000	-2116.0859187470055	-1374.974360982878	-741.1115577641275	9.08170186454505	0.5291317507816096	0.11589188628374607	0.11437238816529359	0.0715666524991312	0.1422023386810464	0.1356957241937571	0.10075515546825164	0.11425570716762526	0.12277681953842505	0.12910524374453286	0.08719265937844622	0.115533935507813	0.019317973482171277	0.09655573765784022	0.10091303169905717	0.12543469450265818	0.09273265674027663
2559000	-2117.612868675559	-1378.9599645610733	-738.6529041144859	8.301356081785245	0.5320457106917226	0.10092201238884752	0.11174660653042577	0.06863680813140823	0.12944269746237216	0.1827575408107609	0.0992512687268629	0.15846229566175324	0.13297969903825255	0.08049428645803111	0.08499575922807442	0.15414453095588782	0.04338533645615787	0.06276802766646633	0.10997680840092404	0.1274299565766226	0.11284828963146658
2560000	-2123.713283680824	-1382.3277374300683	-741.385546250756	10.09788040110878	0.5260474177164283	0.19661416763963963	0.10794463902668858	0.08093634470281955	0.12237705755952333	0.12939682686013756	0.15187430442872468	0.07551935128101907	0.09656305154525795	0.04706268668439936	0.12080712512380923	0.1241989536021538	0.035879603561695186	0.08817640613984311	0.13395601543763502	0.0924298565736028	0.09552328220719249
2561000	-2120.8246567290353	-1376.7935818006695	-744.0310749283657	9.589560597526557	0.527504079797656	0.07432454948176397	0.10360412548221595	0.07481092473306591	0.1418781476117061	0.12877133255897094	0.06684609875235502	0.15696564099730387	0.09171626811734851	0.08351956937105609	0.05336327616965304	0.12031410917758761	0.02929475033016053	0.07995380587153902	0.09042382914876905	0.07712981419528239	0.09367271085779715
2562000	-2118.94232505355	-1378.9346852354242	-740.007639818126	10.399436604134578	0.5252539624220216	0.06138652507771208	0.09036230989423835	0.08070112370229404	0.12905038193180768	0.15310769999228582	0.06274858943757101	0.14387795309435827	0.13357579227276198	0.12541644736244306	0.06790172744568855	0.11740274209584053	0.08426673602818582	0.04183730141430681	0.07948449356775207	0.11142858314448277	0.08068166374322587
2563000	-2123.069233393753	-1387.5664379497107	-735.5027954440425	8.504893484635849	0.53123089651097	0.10448718124492369	0.12817545950424944	0.08743955304063282	0.13706274855131073	0.17137647823461244	0.08777428408132507	0.07507903979570393	0.09268200498906731	0.08538246025304042	0.10538643722817725	0.0726730305397498	0.07516955613841488	0.08077698466068763	0.07579520621238126	0.10869514987118531	0.1064590391611845
2564000	-2120.0653905447098	-1380.4162329445508	-739.649157600159	11.237328095221738	0.5232832598373569	0.04657549234070989	0.1271733333303661	0.07478721115194355	0.14645321582545748	0.1585860203092994	0.14218558898266517	0.09587127304176477	0.07008970822563043	0.1171553881573899	0.10391198972726583	0.09241725894912997	0.04969655680066221	0.06697607125954372	0.05560958041939431	0.11308717506906428	0.0636973188544885
2565000	-2124.8464974517537	-1384.1454253942297	-740.7010720575238	10.274480857020297	0.5255768059354726	0.1432167868230206	0.06486604768769376	0.08979199360922081	0.11798631533567305	0.17519502421563454	0.12963890052182597	0.0546869899170994	0.07031444747397632	0.059535286773484845	0.13948117382829428	0.10731385579607783	0.04760553088678037	0.08809410546656755	0.07672128620269664	0.1516788176171579	0.0786445643144508
2566000	-2125.992449495725	-1380.1489959284513	-745.8434535672737	9.764785821555488	0.526983894157418	0.08573792204144264	0.1393782307967786	0.08382466231051822	0.13999261671437435	0.14521543223476335	0.05359335480883597	0.11041342494308018	0.16008873872289767	0.1370318831825943	0.058713641756587796	0.07258479128240151	0.04974698191917187	0.04864146348445683	0.045545494329094736	0.13529379902460106	0.07267919516391996
2567000	-2127.2864491315463	-1391.4847040873124	-735.8017450442339	11.243958906154544	0.5232688901906345	0.12693037228128315	0.07960059572423497	0.06286198549567129	0.14915075702847905	0.09463382090989692	0.13955111235251857	0.08634059040739579	0.10456669024075907	0.08250951955061515	0.09609015422866404	0.053834331808350296	0.10617750836950669	0.13163220163338327	0.05894802990516699	0.12172706352683879	0.07923573774047718
2568000	-2114.173558870644	-1378.6089061910384	-735.5646526796055	10.514003604985934	0.5249650399442163	0.07969915382006039	0.12837584949210135	0.11254105827053826	0.1256084495693787	0.1287725198958458	0.08976538906821907	0.11525012531291819	0.10817734831790053	0.08880638199990502	0.12314644097671651	0.07206906468627512	0.03776308386475856	0.07956512519920945	0.07623115565019704	0.1327465603744192	0.06993034573860894
2569000	-2117.496482929734	-1376.564454025623	-740.9320289041113	9.912230397545205	0.5265611857594564	0.10332505117206399	0.09361733299435414	0.09068110732471413	0.15392606303177772	0.18160351666252703	0.11775774250159872	0.1710284976413986	0.16059145232020108	0.12271771962466056	0.11934200273389396	0.12345904434545729	0.02870583254142384	0.09462890975647795	0.06630860072746021	0.1910688396070135	0.0661229355469408
2570000	-2119.1903958530115	-1377.771356438649	-741.4190394143625	10.669152938529496	0.5245841518473761	0.1304744133488569	0.06442973044412745	0.07647455533383479	0.12717682833039817	0.12454390666624708	0.09611147116694237	0.10548445034141245	0.10232330011758495	0.11847131678888666	0.16194318346022266	0.09004227789848837	0.042948599122022244	0.054441760781800914	0.04326003981673482	0.12176229923674214	0.07271953621398108
2571000	-2121.4087424603676	-1376.7980559610978	-744.6106864992698	10.637274359635953	0.524661461368298	0.11802660221806248	0.07626606681162446	0.05868788181312791	0.11096636151216586	0.13308997514560458	0.11263997115387435	0.12499167340060643	0.08010373113101041	0.08013449453397596	0.07974324617619913	0.08825621908247265	0.022120421255767835	0.07432186483261898	0.11712379751347508	0.17610436132714571	0.07088303209669065
2572000	-2117.828408463081	-1380.7695029373306	-737.0589055257503	10.411442341083955	0.5252233722799077	0.14717025709947784	0.13025995427207104	0.09488663152743415	0.11649981226843528	0.11008643000890726	0.11150963883088454	0.08159314258951006	0.13322728909563963	0.15409121874840398	0.05930519352410247	0.0930236718138695	0.04978423590824567	0.07797258424867165	0.05443626938241449	0.11647974649549445	0.06928348408838184
2573000	-2123.966891224468	-1375.2380862729365	-748.7288049515313	9.547179001120407	0.5276329229220555	0.05742665139616397	0.10617408050585418	0.09214202767341921	0.14244493124055221	0.14294217184969463	0.09399244890599437	0.16055810998330586	0.11168127050201553	0.1419754951886316	0.07544439030953627	0.08041371121105302	0.01982863735104675	0.08296408074648796	0.05247429193563811	0.06990655335064073	0.0836625192254291
2574000	-2118.53963815874	-1380.9938523928972	-737.545785765843	10.442447603368825	0.5251447138544931	0.15652072711187398	0.11167148360069239	0.13323877779389512	0.1342759690599422	0.1260660842547281	0.13429416044999204	0.09577188638869445	0.11933130215217624	0.14809443697399544	0.12013204422859157	0.12117497484927245	0.04634335798658602	0.04792354117583074	0.0929001839267811	0.06626121709190558	0.10359178213197094
2575000	-2119.1920394353906	-1383.7744372226234	-735.4176022127671	9.328754850598198	0.5283165637998275	0.15069611261455904	0.10779310410541235	0.07781801126073833	0.10828840973546482	0.15359699180353895	0.06171335803607362	0.11619672913005324	0.10889779338076098	0.13722944744184082	0.17317287543318388	0.08214540874479284	0.05221966822613756	0.10074784752915822	0.13272389745071242	0.11083776219864366	0.10653983479265083
2576000	-2125.539560616739	-1380.7352432576702	-744.8043173590687	9.695493378935637	0.5271872307115877	0.08636263831417382	0.1220751650241969	0.0958315201214005	0.1502239329845601	0.19339677653721007	0.13191747825734065	0.04888656716263363	0.10883593204771613	0.08971204277225091	0.16362744766871862	0.08990250131788242	0.03060181844595319	0.05629987049091471	0.1069338278188783	0.1233473723800929	0.09438926975603551
2577000	-2122.861970534849	-1380.0199730795953	-742.8419974552539	13.497194250008874	0.5192349206444944	0.09406408859445001	0.08656077249395305	0.06613514300006317	0.09720806517064985	0.13956346665977504	0.08581608336712895	0.1057637739170739	0.10748586057383205	0.09775470107803502	0.09580954792310908	0.0952190514819054	0.02680049274360866	0.051330639734175884	0.08489040318776701	0.16360889086356545	0.07546407319930142
2578000	-2119.0066441782456	-1375.302720687991	-743.7039234902544	10.041980777681543	0.5262000108598776	0.05100327475810553	0.12192339236559495	0.06655275299458259	0.1505180808760211	0.13282541081066632	0.07838529491981028	0.10624360034221045	0.09030429429414953	0.11842431398075905	0.16470700247127976	0.11327066027522284	0.036297946558482716	0.06613582534787048	0.05344368325389793	0.11451377332898223	0.09120424372932835
2579000	-2120.273023664972	-1375.8960923205989	-744.3769313443729	8.735040516393168	0.5303580777170841	0.05400770355526954	0.07621025230076194	0.061309766422907044	0.14490955794253071	0.1388441496325005	0.08876777860461843	0.11379642551832722	0.09281877214617346	0.10095413011358681	0.07136209539680982	0.07132643117723567	0.0342070080402986	0.07034880279212645	0.06915055781338794	0.10414885490913486	0.08306174593576163
2580000	-2119.5921766591646	-1374.8237899919768	-744.7683866671875	9.187064441178967	0.5287784212598832	0.08905555858009434	0.10947473479344777	0.06637838665497922	0.14668870686834823	0.1254092188789789	0.05402804561665759	0.06099722454806895	0.08714610859077515	0.14672002851630034	0.07911093791180522	0.09221215123280378	0.026520367075112322	0.101187628523267	0.09677518981096282	0.11327718700311515	0.08723453032188205
2581000	-2120.0001813136023	-1377.0347067684293	-742.9654745451728	9.012347566817642	0.5293691015360482	0.12097964212960446	0.1371676138806937	0.07573363618935501	0.13434305706143843	0.13226119238819067	0.04573302503983295	0.10331128069027874	0.13338999916386546	0.09681625976086382	0.13603014883891415	0.13998410900991307	0.025985688801692764	0.08714394249043772	0.0769991007337372	0.09721140722133183	0.1064656463098797
2582000	-2123.277569554539	-1379.4273740582973	-743.8501954962416	9.07920963004277	0.529140213467281	0.1002700645823094	0.09948055975063101	0.044695150939340136	0.15422359053524967	0.12779770182709993	0.18898371408819753	0.10023432512138673	0.11569335231650414	0.09316259410541454	0.08957058915205984	0.10878872362077267	0.04622365778588162	0.03484191267330068	0.07339032798855076	0.13070877068353226	0.06895490860992019
2583000	-2121.8728177957096	-1374.5861722684851	-747.2866455272246	9.919091141765689	0.5265418389351242	0.13308295826454666	0.17891754291319972	0.07343923229290704	0.13636704709380615	0.13788161329642573	0.20471239991632914	0.11354268715173667	0.1688375070924985	0.08930425333709233	0.0824116976981239	0.08035266428728065	0.02089198394184389	0.13684358052534684	0.07407638658962963	0.21942981864472336	0.05886127437999181
2584000	-2124.87802930304	-1384.161060526089	-740.7169687769511	8.677339008317796	0.5305722924958481	0.047684818560865296	0.08049698130109886	0.07040818199320234	0.12945147595029016	0.12924273560237598	0.04368495668932128	0.09342618816441503	0.10772851910936453	0.09272874991343047	0.07166644623341557	0.08952651705491563	0.08261079844087132	0.13410860600657393	0.11955683962902161	0.0752632933533484	0.10323720274527907
2585000	-2121.471644698445	-1383.1302483842044	-738.3413963142406	11.720836169637256	0.5222799795149385	0.16277879937361042	0.09453542800283103	0.07982758705490561	0.13392547547766825	0.21195671079421566	0.1183124889883236	0.1633038985054277	0.09623108232541153	0.09710296092724921	0.07727957467115838	0.10774052618053329	0.03718421311741783	0.10425914206706575	0.11611276218372617	0.11423964712849888	0.0951695784111206
2586000	-2118.576498881367	-1376.802604641048	-741.7738942403189	8.702288594542683	0.5304792982005455	0.05718913521921984	0.12321945688423964	0.1115122111685576	0.15159958758732447	0.15208751463855105	0.08685140142250608	0.10576300406405442	0.10273988373295126	0.08962042110764772	0.0753245846329957	0.07908658173698756	0.027894114414428142	0.0798941226332499	0.08164819548662398	0.14136427079504463	0.08830335889313543
2587000	-2121.5055979260187	-1382.3044225567533	-739.2011753692655	12.651414509334339	0.5205737364821156	0.07001896623309951	0.15769551162036255	0.06305921244730593	0.1122325381159929	0.14878808282570327	0.10510591513368478	0.08136551972380783	0.09723072829307494	0.07681204389906938	0.1760748916207331	0.09965797331680168	0.040229367140602504	0.07502590858058335	0.0881340869358835	0.13297400396873338	0.05857352846914333
2588000	-2123.375291461144	-1376.7527908805953	-746.6225005805491	9.262917205768868	0.5285293121148535	0.13232989867756878	0.1184154439199706	0.07325760300988257	0.1769634841605899	0.1700633283265304	0.12876250824366373	0.08913305341576629	0.1279298420438164	0.1479924662253824	0.04603610446235014	0.05878358355170262	0.053845572043406266	0.05605929088095599	0.043597472755703595	0.16334128225585914	0.07305784319392326
2589000	-2116.4771756580785	-1378.3287954190748	-738.1483802390035	11.021209097783775	0.523761527565559	0.10923432571585036	0.09247874548186724	0.09749831270838119	0.09948479609515196	0.12374689879031271	0.07448351555647256	0.08751915552118246	0.1766807895248928	0.12326738701346088	0.16421905969193673	0.08889040462486138	0.03249172983871651	0.07332849040292767	0.07066037843686203	0.17416537282227826	0.04966446363241535
2590000	-2125.1514744562046	-1381.7247897639718	-743.4266846922329	11.87136092353029	0.5219850554107983	0.07022618169376715	0.08875876943627226	0.1043002769658953	0.11933295146918065	0.11588384181100593	0.059593729502498784	0.0909582139955862	0.09670587571955702	0.17142386638950222	0.16714331061421972	0.1303351777183397	0.027888369219258784	0.05882893779452418	0.09610003877759679	0.11549522995994793	0.09166184141472103
2591000	-2121.488682563134	-1384.0304958284646	-737.4581867346693	12.59775824103681	0.5206649856129523	0.09441604155694114	0.11277593599753429	0.05051896439501638	0.10479624457156725	0.08815635615281275	0.06622076505922034	0.08071895436237134	0.07412156444522124	0.11076839379429763	0.08322851547381635	0.06826184993062906	0.05292282720330469	0.09376803198230985	0.1189981521648899	0.11383111124598291	0.07926919443006618
